feds_index,ref_index,incident_name,feds_timestamp,ref_timestamp,ratio,accuracy,precision,recall,iou,f1,symm_ratio
2925,4915,CASSCADE CREEK,2020-10-22T12:00:00,2020-09-10T00:00:00.000000000,1330.9949037958277,0.5338317275314428,0.00075131767758699,1.0000000000000004,0.0007508952008717885,0.0015015072462368573,1329.9949037958256
3212,15063,Man Field Burn,2020-10-03T00:00:00,2020-06-14T00:00:00.000000000,206.2314164088055,0.5132086471077966,0.0018654726476057507,0.38471906638761844,0.0018526089136898362,0.003712941532269248,206.46197827602995
3272,15170,2020 BURN,2020-10-29T00:00:00,2020-02-14T00:00:00.000000000,5913.62185064065,0.5131881518047681,0.000169101106776326,0.9999999999999991,0.00016899304377262969,0.0003381450328533455,5912.621850640637
4027,5046,APPLE,2020-10-19T12:00:00,2020-08-09T00:00:00.000000000,0.912682736136953,0.3918785870169827,0.01999466965406407,0.0182487898080257,0.00716101893804823,0.019081878518841862,1.8761851565209042
3982,5079,SNOW,2020-10-04T00:00:00,2020-09-24T00:00:00.000000000,0.7605661592174691,1.164340274749379,0.7990242882653498,0.607710834047449,0.2962356631726431,0.6903584177916521,0.5451444911225388
3169,5072,HENNESSEY,2020-10-01T12:00:00,2020-09-16T00:00:00.000000000,0.25812455057589684,0.618941547577009,0.000415792783883952,0.00010732632547274611,7.37339102587944e-05,0.00017061319632244407,1.2579098979249614
2970,4987,ZOGG,2020-10-02T12:00:00,2020-10-13T00:00:00.000000000,1.1032363193289518,1.2670892496780624,0.8914137672332657,0.9834400435615831,0.7131998652872857,0.9351683731625123,0.13635623220577903
3956,4935,SILVERADO,2020-10-30T00:00:00,2020-11-02T00:00:00.000000000,0.9482780708716356,1.259015305135719,0.7619543271935165,0.7225445794833629,0.3324124682226261,0.7417263380274104,0.5031889119049129
3965,4936,BLUE RIDGE,2020-10-26T12:00:00,2020-11-02T00:00:00.000000000,0.127821979710324,0.4592938687581338,0.7963908012131403,0.1017962488341547,0.08983399713452048,0.18051829218703577,0.9242294820420162
