feds_index,ref_index,incident_name,feds_timestamp,ref_timestamp,ratio,accuracy,precision,recall,iou,f1,symm_ratio
3038,15170,2020 BURN,2020-11-24T12:00:00,2020-02-14T00:00:00.000000000,5995.088234777152,0.5077164071321839,0.00016680321637287308,0.9999999999999991,0.00016669806940646114,0.0003335507954002497,5994.08823477713
3294,4935,SILVERADO,2020-11-04T12:00:00,2020-11-02T00:00:00.000000000,0.9482780708716356,1.259015305135719,0.7619543271935165,0.7225445794833629,0.3324124682226261,0.7417263380274104,0.5031889119049129
3328,4936,BLUE RIDGE,2020-11-13T00:00:00,2020-11-02T00:00:00.000000000,1.0889200201690366,1.0700956125118708,0.8493224580524108,0.9248442281524468,0.5748139861893791,0.8854759581246275,0.2392315638641404
2987,5124,ENERGY,2020-11-28T12:00:00,2020-08-29T00:00:00.000000000,824.4553994398084,0.4204429692738664,0.0012129218884119974,1.0000000000000002,0.0012128736056093445,0.002422904982337375,823.4553994398086
3296,4935,SILVERADO,2020-11-29T12:00:00,2020-11-02T00:00:00.000000000,0.0021851194128972157,0.5466656143055588,0.9999999999999997,0.002185119412897215,0.0021838049430361575,0.004360710153384252,0.9978148805871023
