feds_index,feds_polygon,ref_index,ref_polygon,incident_name,feds_timestamp,ref_timestamp,abs(feds-ref)_days,ratio,accuracy,precision,recall,iou,f1,symm_ratio
2687,"POLYGON ((-121.272615978 37.484032148, -121.272726355 37.484171576, -121.272818522 37.484319192, -121.27289158 37.484473555, -121.272944817 37.484633162, -121.272977714 37.484796457, -121.272989951 37.484961848, -121.272981407 37.485127723, -121.272952166 37.485292464, -121.27215824 37.488580469, -121.272110585 37.488737077, -121.272044301 37.4888897, -121.271959992 37.489036951, -121.271858425 37.489177489, -121.271740524 37.489310033, -121.271607362 37.489433379, -121.271460153 37.489546402, -121.271300235 37.489648074, -121.271129065 37.48973747, -121.270948201 37.489813775, -121.270759289 37.489876295, -121.270564049 37.48992446, -121.26113382 37.491870497, -121.260944776 37.49190245, -121.260753198 37.491920886, -121.260560648 37.491925654, -121.260368698 37.491916716, -121.260178914 37.491894144, -121.255868808 37.491222124, -121.255669996 37.491183099, -121.255477288 37.491129058, -121.25529248 37.491060504, -121.255117297 37.490978077, -121.254953373 37.490882546, -121.254802238 37.490774801, -121.254665301 37.49065585, -121.25454384 37.4905268, -121.254438987 37.490388856, -121.254351722 37.490243305, -121.254282857 37.490091505, -121.254233036 37.489934872, -121.254202723 37.489774867, -121.254192201 37.489612983, -121.254201567 37.489450731, -121.254230735 37.489289623, -121.255031852 37.486001636, -121.255034142 37.485992377, -121.255601156 37.483732923, -121.241043422 37.47510084, -121.240881133 37.474993911, -121.240733582 37.474874483, -121.240602251 37.474743756, -121.240488461 37.474603045, -121.240393355 37.474453764, -121.240317888 37.474297413, -121.24026282 37.474135564, -121.240228704 37.473969844, -121.240215883 37.47380192, -121.240224484 37.473633477, -121.240254423 37.47346621, -121.241055149 37.470183807, -121.241847879 37.466900405, -121.241898125 37.466736795, -121.241968688 37.466577606, -121.242058867 37.466424423, -121.242167763 37.466278766, -121.242294295 37.466142087, -121.242437203 37.466015742, -121.242595068 37.465900989, -121.242766318 37.465798968, -121.242949252 37.465710695, -121.24314205 37.465637046, -121.243342795 37.465578754, -121.24354949 37.4655364, -121.243760082 37.465510403, -121.243972474 37.465501022, -121.244184557 37.465508351, -121.244394221 37.465532317, -121.248728105 37.466204302, -121.248911168 37.466239469, -121.249089211 37.466287375, -121.24926083 37.466347643, -121.249424669 37.466419798, -121.249579435 37.46650327, -121.256995548 37.470904263, -121.260828042 37.471498331, -121.261022318 37.471536093, -121.261210834 37.4715882, -121.261391913 37.471654187, -121.261563941 37.471733467, -121.261725388 37.471825333, -121.261874817 37.471928969, -121.262010897 37.472043452, -121.262132417 37.472167762, -121.269128465 37.480083651, -121.272615978 37.484032148))",11406,"POLYGON ((-121.252075800149 37.4656500358856, -121.252941709608 37.465777330728, -121.253581531974 37.4656478013149, -121.253796875215 37.4654329649239, -121.253900685428 37.465131635077, -121.253710575863 37.4647597759084, -121.252294984587 37.4634155301929, -121.251815551923 37.4626988648276, -121.251769796234 37.4623501559745, -121.25173300124 37.4620650019278, -121.252193000649 37.461535002061, -121.252773002404 37.4609950021404, -121.253353002362 37.4603750009349, -121.253403000794 37.4603250019018, -121.2541030022 37.4596850007719, -121.254453002004 37.4593550009235, -121.254963001642 37.4588950007146, -121.255533001554 37.4584750013389, -121.256113002411 37.4581950023462, -121.256703002415 37.4579750010779, -121.256944737261 37.4579447842073, -121.257263002281 37.4579050013165, -121.257933001753 37.4580750008271, -121.259203002172 37.4586150011552, -121.259823002313 37.45892500114, -121.260463003444 37.4592850010278, -121.261013003265 37.4597450009768, -121.261313002841 37.4603250011887, -121.261423003344 37.4609550012517, -121.261463002629 37.461585000998, -121.261773003148 37.462125000936, -121.262303003776 37.462565001224, -121.262843002653 37.4630550011549, -121.263363004133 37.4635550009612, -121.263813004395 37.4640650011549, -121.264033002706 37.4643250007258, -121.264243003667 37.4645650013371, -121.265083003916 37.4654750012019, -121.266103004989 37.4668850010381, -121.266643004764 37.4676950008866, -121.267023003807 37.4679350020875, -121.267403004647 37.4679650017378, -121.267753003553 37.4677950011835, -121.267983004605 37.4675150007281, -121.268223004805 37.467145000784, -121.268433004867 37.466765001344, -121.268703005204 37.4663550011141, -121.269003004779 37.4659850011328, -121.269173004659 37.4654849997521, -121.269183004704 37.4650050008134, -121.269763004663 37.464575000722, -121.269983004771 37.4645250009322, -121.270263005153 37.4645850008186, -121.270713005415 37.4649250011661, -121.271313004566 37.4654850011781, -121.271343004703 37.4655150010985, -121.271673006213 37.4657550007419, -121.272013005073 37.4659950010408, -121.272253005273 37.4661850011767, -121.272983005917 37.4667250006902, -121.273363005859 37.4669349999625, -121.274153005879 37.467305000233, -121.275023006265 37.4675450012599, -121.275293005704 37.4677250013462, -121.27544300639 37.4679850010227, -121.275523005858 37.4682650011437, -121.275543006847 37.4684650007918, -121.275603006224 37.4689150010737, -121.275783006149 37.4695350013345, -121.275913005845 37.4698350008565, -121.276013006302 37.4701350013133, -121.276143005999 37.4704550013292, -121.276353006061 37.4707450007395, -121.276633007342 37.4710650009958, -121.276943006065 37.4713750006952, -121.277133006036 37.4716950011062, -121.27726300663 37.4720350012003, -121.277283006722 37.4723550009246, -121.277303006813 37.4726950008682, -121.27726300663 37.4730350006912, -121.277243005641 37.4731350009738, -121.277203007254 37.4733850007386, -121.277183007163 37.4737150006877, -121.277193007208 37.4739750009175, -121.277203007254 37.474085000907, -121.277243007437 37.4744650009213, -121.277273007574 37.4748850010157, -121.277283006722 37.475225000857, -121.277243008335 37.4754850008243, -121.276993007192 37.4756250008708, -121.276593007159 37.4756450016708, -121.275423007197 37.4750350023105, -121.274803007056 37.4749950010916, -121.274253007235 37.4752850021362, -121.27400300699 37.4757850021304, -121.274183006915 37.4763250007337, -121.274543005866 37.4769250011009, -121.274993007026 37.4775250023542, -121.275613007168 37.4779950017295, -121.27627300839 37.4783550017545, -121.276923006872 37.4787750020869, -121.277543007013 37.479235001881, -121.279823007561 37.481215002235, -121.28042300761 37.4816350021752, -121.28109300798 37.4820550011804, -121.281743009157 37.482425000741, -121.282253007896 37.4827350010816, -121.283273008969 37.4833450017443, -121.283483009031 37.483645002148, -121.283473008985 37.483975000987, -121.283303010004 37.4842950009101, -121.282983009439 37.4846250018679, -121.282613010441 37.4849550020809, -121.281953009219 37.4854950021365, -121.281853008762 37.4855750018657, -121.281493008912 37.4859250023462, -121.281143009107 37.4863250021097, -121.280839524967 37.4865399701972, -121.28066300781 37.4866650019354, -121.280043007669 37.4867350018541, -121.279353009004 37.4865750019434, -121.278713008771 37.4861950022076, -121.278263007611 37.4856950020115, -121.27790300866 37.4851750016507, -121.277583008992 37.4846250018679, -121.277564530647 37.4846010308789, -121.277213009097 37.4841450018074, -121.276763007936 37.4837950022546, -121.276544004958 37.4836666210807, -121.276183007978 37.4834550021985, -121.275713007625 37.4832250021009, -121.275323006739 37.4833750023378, -121.275073008291 37.4836850023009, -121.274873007376 37.4841350021891, -121.274703008395 37.4846250018679, -121.274363007738 37.4851350022955, -121.273863007247 37.4855550022978, -121.273323006574 37.4859150029662, -121.27282300788 37.4863150027832, -121.27179300766 37.4870750026651, -121.271393006729 37.4874650028009, -121.271023007731 37.4877850027441, -121.270403006692 37.4879550027355, -121.269773007403 37.4880950029412, -121.268863007732 37.4883650028004, -121.268663006817 37.488425002795, -121.268183008215 37.4886950028871, -121.267793007329 37.4891450032478, -121.267413007388 37.4896550027554, -121.267254223873 37.4897883809106, -121.26462760478 37.488863841102, -121.262911333005 37.4883020902852, -121.262482264388 37.4879105648577, -121.261173605868 37.4871275071336, -121.260336922199 37.486855139134, -121.259552963349 37.4867486150605, -121.258937850043 37.4867137509056, -121.258138203913 37.4862186882728, -121.257435219203 37.4858770227028, -121.256122614384 37.485722751296, -121.255628327179 37.4857772248031, -121.254860535309 37.485653895215, -121.25403452632 37.4853680103208, -121.253524862652 37.4854028751037, -121.252839450786 37.4853680103208, -121.252048592874 37.4855074672162, -121.251073887553 37.4857951920703, -121.249674574648 37.4862082569674, -121.249030973968 37.4864465842035, -121.248129449004 37.4866858608531, -121.247435249817 37.4868253152884, -121.245543452626 37.4872892279924, -121.244236134393 37.4875020149864, -121.242828254255 37.4873158262216, -121.242115335076 37.4872404002765, -121.24187300285 37.4871250051905, -121.241353003166 37.4868550037007, -121.240033003416 37.4861950050589, -121.239513001936 37.4858350050269, -121.239363003047 37.4856950041499, -121.239183002223 37.4855350048631, -121.238643003346 37.4850350052395, -121.238539055692 37.484965707286, -121.238043002398 37.4846350049847, -121.237343001891 37.4843850050745, -121.236653002328 37.4841850052567, -121.235973001913 37.4839850041908, -121.235293000599 37.483825004806, -121.234563000853 37.4837850047281, -121.233813001016 37.4837950051059, -121.232953000675 37.4836550046832, -121.232143000563 37.4832150052109, -121.231993000775 37.4830250048807, -121.231773000667 37.4826150047355, -121.231413000817 37.4820650053541, -121.231073001058 37.4817150053247, -121.231032999977 37.481655004931, -121.231012999886 37.4816350050266, -121.230523001238 37.480925004955, -121.230443000872 37.4803850046608, -121.230513000293 37.4797550050883, -121.230442999973 37.4791450050576, -121.230202999774 37.4785750050746, -121.229802999741 37.4779650039661, -121.229553000394 37.4773150050299, -121.229523000256 37.4766050052592, -121.229802999741 37.4759850051838, -121.230065977048 37.4758194272407, -121.230342998618 37.4756450052353, -121.231063000114 37.4756450038095, -121.231853000135 37.475775004245, -121.232653001099 37.4759650037618, -121.23344300112 37.4757950050049, -121.234123000637 37.4754250046961, -121.234663000412 37.4749050048654, -121.234682999605 37.4748850052931, -121.235153000857 37.4743550043428, -121.235613001164 37.4738650043308, -121.236272999692 37.4738050040503, -121.236356808016 37.473824792171, -121.236861521967 37.4740686078226, -121.237613074093 37.4742356147862, -121.237683000752 37.4742650037812, -121.238373001213 37.4743950037655, -121.238903000942 37.4741850040624, -121.239473000855 37.4738450030544, -121.240063000859 37.4735250040059, -121.240523001166 37.4731350038256, -121.240604535855 37.472964520962, -121.240699672833 37.4727655999128, -121.240743001274 37.4726750028435, -121.240773001412 37.4721550038419, -121.241133001262 37.4716850026737, -121.241603000717 37.4712450040136, -121.242033000887 37.4708350026879, -121.242523001332 37.4704150026498, -121.24295949183 37.4700708471449, -121.24316136663 37.4699483250927, -121.243999392383 37.4692416341273, -121.244231540408 37.4685783206882, -121.244293001343 37.4684650029308, -121.244753000753 37.4678450030643, -121.245293001426 37.4672650027201, -121.245743000789 37.4666950026812, -121.245894351644 37.4665195740156, -121.246183001904 37.4661850033157, -121.246763000964 37.4657250023437, -121.247503000755 37.4654850018911, -121.247831725759 37.4653578962122, -121.248253002389 37.4651950027523, -121.248993002181 37.4648450021461, -121.24983300243 37.4647050018727, -121.250713001964 37.4648450021461, -121.251433001664 37.465245002807, -121.252075800149 37.4656500358856))",ROCK,2019-07-12T00:00:00,2019-06-30T00:00:00.000000000,12,0.4912043326069238,0.44740570173296934,0.8314332096223144,0.4084035948397615,0.22655302924263473,0.5477500110609124,0.674397142927399
